authorMeta/fans,collectCount,commentCount,diggCount,isSponsored,playCount,shareCount,text,videoMeta/duration,webVideoUrl,tanggal,jam,hari_encoded,kota_Balikpapan,kota_Banda Aceh City,kota_Bandar Lampung City,kota_Bandung City,kota_Bandung Regency,kota_Banjarbaru,kota_Banjarmasin,kota_Banyumas Regency,kota_Banyuwangi,kota_Batam,kota_Bekasi City,kota_Bekasi Regency,kota_Binjai,kota_Bitung,kota_Bogor City,kota_Bogor Regency,kota_Central Hulu Sungai Regency,kota_Cilegon,kota_Cimahi,kota_Cirebon,kota_Cirebon City,kota_Deli Serdang Regency,kota_Denpasar,kota_Depok,kota_Garut Kota,kota_Gresik,kota_Hanoi,kota_Hoc Mon,kota_Jakarta,kota_Jambi City,kota_Jember,kota_Kapolei,kota_Kebumen,kota_Kediri City,kota_Kota Karawang,kota_Kuantan,kota_Lhokseumawe,kota_Lumajang,kota_Machang,kota_Madiun City,kota_Magelang,kota_Mahakam Ulu Regency,kota_Makassar,kota_Malang City,kota_Manado,kota_Medan Area,kota_Metro,kota_Muaro Jambi,kota_Nganjuk,kota_Padang,kota_Palembang,kota_Pasuruan Regency,kota_Pekalongan,kota_Pekanbaru,kota_Pematangsiantar,kota_Queens,kota_Salatiga,kota_Samarinda,kota_Saraphi District,kota_Semarang City,kota_Semarang Regency,kota_Sepang,kota_Serang City,kota_Sidoarjo,kota_Sleman,kota_South Tangerang,kota_Sukabumi City,kota_Sumedang,kota_Surabaya,kota_Surakarta City,kota_Tangerang City,kota_Tangerang Regency,kota_Tasikmalaya City,kota_Tegal City,kota_Tidak Mengisi/Tidak diketahui,kota_West Kutai Regency,kota_Yogyakarta City,kota_nan,username_encoded
5472,2,0,47,0,7412,1,Promo kopi kenangan diskon up to 50% AUTO HEMAT! #kopikenangan #kopikenanganvoucher #promotiktok #kopikenanganmantan #fypシ #fyp #fypシ゚viral ,12,https://www.tiktok.com/@pudingg.cokelatt/video/7516066244806593797,2025-06-15,6,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,304
77500,3,13,62,0,455,0,"Membalas @andre_bulek merapat om,Bekasi punya kenangan, ngopi bareng di mbak@mieaa_angel  #pedagangkecil #nonatimur  #kopikenangan  #kopihitam ",43,https://www.tiktok.com/@arizona_chodor/video/7516205138009230648,2025-06-15,15,7,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,31
511600,2,1,30,0,5703,0,berkat vocher tiktok ga sampe 10ribu udah bisa nongki di kopi kenangan,16,https://www.tiktok.com/@dheapuspta/video/7515706943185489159,2025-06-14,7,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,83
15600,3,2,29,0,165,0,kerja dlu 😁,22,https://www.tiktok.com/@saidtunjung/video/7514911772554398981,2025-06-12,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,338
203400,1005,79,25300,0,4400000,335,"Ini Kopi Susu Original kayak di Cafe Gesss 👍🏻. Yang bukan original, sorry mundur dulu ya! 😌🖐🏼 Buruan beli di Indomaret / Alfamart / Minimarket terdekat lo! Yang setuju Caffe Latte itu enak dan bikin seger, komen di bawah yuk 👊🏼 #KenanganBanyakRasa",20,https://www.tiktok.com/@kenangan.hanyauntukmu/video/7514234612969721095,2025-06-10,8,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,194
174000,3190,327,21800,0,631200,1625,"Hari gini belum cobain Kenangan Frappe Series? Ya ampun, apa karena uang THR nya mau dihemat? Tonton video ini sampai habis kalau gitu ya Beb! Jadi, ada 1000 cara buat kamu nikmati Kenangan Frappe deh 🥰 #KopiKenangan #KenanganFrappe",47,https://www.tiktok.com/@kopikenangan.id/video/7485325275761265936,2025-03-24,10,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,206
29900,6454,2362,83600,0,9900000,5784,#kopikenangan #kopi #ngopi ,10,https://www.tiktok.com/@uminurasih_/video/7495679862003354888,2025-04-21,8,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,387
174000,10,5,61,0,15900,20,"Thermal Bag Kopi Kenangan mirip tas branded, lho? Apa iya? Nah, buktikan dengan tonton video ini sampai habis dan buktikan di Kopi Kenangan ya! #KopiKenangan",37,https://www.tiktok.com/@kopikenangan.id/video/7512126503824526610,2025-06-04,16,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,206
174000,2,2,33,0,5271,0,Kalau MinBeb datang ke event Black Member biasanya ngapain aja sih? Nah coba tonton video ini sampai habis ya. Dijamin abis ini pasti kalian Para Mantan mau jadi Black Member juga deh! 😋#KopiKe���#KopiKenangan,40,https://www.tiktok.com/@kopikenangan.id/video/7511677899502701842,2025-06-03,11,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,206
174000,17,12,168,0,10200,44,Siapa yang masih nungguin Capybara Cup Sleeve ini restock? Tonton sampai habis dan pantengin terus social media Kopi Kenangan untuk tau jawabannya ya 🥰 #KopiKenangan,22,https://www.tiktok.com/@kopikenangan.id/video/7511188655592033544,2025-06-02,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,206
174000,7,13,165,0,20800,6,"Cuma BLACK MEMBER yang bisa dapet akses ke acara eksklusif ini ✨ Intip keseruannya yuk! 👀 Awal Mei kemarin, para Black Member terpilih dapet kesempatan spesial: nyobain minuman baru sebelum launching, ikutan coffee tasting, dan seru-seruan bareng di games berhadiah jutaan rupiah! Yuk, tingkatkan transaksimu di aplikasi Kopi Kenangan biar bisa jadi BLACK MEMBER dan dapetin akses ke event eksklusif selanjutnya! #KopiKenangan",83,https://www.tiktok.com/@kopikenangan.id/video/7508724937306230023,2025-05-26,12,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,206
174000,5,1,180,0,84400,14,"Sip the greatness crafted by champions! 🏆 Introducing Beans of the Champion, featuring exclusive creations by Kenangan Barista Championship winners:
• Gula Melaka Americano
• Café Malt Latte
• Strawberry Cream Macchiato – by Adit Gusti Riyanto (KBC 2022 Winner)
• Golden Yuzu Brew – by M. Nabil Gustiyanda Putra (KBC 2023 Winner)
• Sparkling Hibiscus Lemon Macchiato – by Felicia Permata Putri (KBC 2024 Winner)
✨ Available now at Kenangan Heritage Senayan City. Come taste the legacy!
#KenanganSignature #IndonesianCulture #ByKenanganBrands",47,https://www.tiktok.com/@kopikenangan.id/video/7508573381390798088,2025-05-26,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,206
174000,12,6,143,0,13400,13,"Voila! 🥳 Introducing the 5 newest flavors from Beans of The Champion! Sip on five exclusive signature drinks, three of them specially crafted by the champions of the Kenangan Barista Championship:
• Gula Melaka Americano
• Café Malt Latte
• Strawberry Cream Macchiato by Adit Gusti Riyanto (KBC 2022 winner)
• Golden Yuzu Brew by M. Nabil Gustiyanda Putra (KBC 2023 winner)
• Sparkling Hibiscus Lemon Macchiato by Felicia Permata Putri (KBC 2024 winner)
Which one’s your favorite? Let us know at Kenangan Signature!
#KenanganSignature #IndonesianCulture #ByKenanganBrands",35,https://www.tiktok.com/@kopikenangan.id/video/7507593076295093511,2025-05-23,10,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,206
174000,11,7,222,0,17600,12,"Emang boleh bawa sang buah hati ke Kopi Kenangan? YA BOLEH DONG! Apalagi ada Safari Squad Series & Babyccino yang ga boleh kamu lewatin 🥰 Yuk, tonton video ini sampai habis dan setelah itu ajak sang buah hati ke Kopi Kenangan terdekat ya #KopiKenangan",57,https://www.tiktok.com/@kopikenangan.id/video/7507481323649502482,2025-05-23,3,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,206
174000,652,165,4268,0,154700,970,Selalu ada yang baru dari Kopi Kenangan nih! Kalau kamu udah cobain belum biji kopi terbaru dari Kopi Kenangan? Coba cek video ini sampai habis ya! #KopiKenangan #KopinyaParaJuwara,37,https://www.tiktok.com/@kopikenangan.id/video/7507191197430009105,2025-05-22,8,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,206
174000,27,6,177,0,13000,17,"Bikin ceria hari Senin dan Selasamu dengan Promo Buy 1 Get 1 dari Kopi Kenangan sekarang! Tanggal tua ga akan jadi alasan buat jajan enak dong, buruan sebarkan info ini ya #KopiKenangan",30,https://www.tiktok.com/@kopikenangan.id/video/7506412156234108168,2025-05-20,6,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,206
174000,22,15,237,0,35800,53,"Apakah kamu Juwara yang kami cari selama ini? Biar makin yakin, buruan cobain Beans of The Champion Series dari Kopi Kenangan ini karena lagi ada promo yang sayang buat kamu lewatkan! #KopiKenangan #KopinyaParaJuwara",43,https://www.tiktok.com/@kopikenangan.id/video/7506070198768717074,2025-05-19,8,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,206
174000,11,9,126,0,76400,27,"Lagi ke Kopi Kenangan bareng sang buah hati? Nah, pas banget kalau gitu kamu harus tonton video ini sampai habis ya! Cocok banget buat sang buah hati biar makin happy #KopiKenangan",62,https://www.tiktok.com/@kopikenangan.id/video/7505382440249183506,2025-05-17,11,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,206
166200,92,43,1246,0,105500,120,#tiktokgo #kopi #kopikenangan ,15,https://www.tiktok.com/@fitriakeenanmc/video/7505014029748882694,2025-05-16,12,5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,114
1800,1293,179,16300,0,2600000,1202,Kopi kenangan jual harga modal‼️🥹 #huntingzillenial #promomakangajian #eskopisusu #eskopi #kopi #kopikenangan ,24,https://www.tiktok.com/@huntingzillenial/video/7499730329255546118,2025-05-02,6,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,148
2820,2633,1366,46000,0,5500000,2179,#ngopi #kopikenangan #resa #resanurpajriani #ngopi ,6,https://www.tiktok.com/@resanurpajriani/video/7500387023904197894,2025-05-04,0,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,317
8871,198,23,3081,0,752100,114,Ngopi di kopi kenangan salah satu opsi klo lagi bingung mau ngopi dimanaa. Best bangett wajib cobain !! #JelajahDiskon #TTPetualangPro #kopikenangan ,18,https://www.tiktok.com/@aurelyme_/video/7441222753035865360,2024-11-25,14,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,36
10800,1372,275,12800,0,1900000,1260,Belinya pake voucher di tiktok aku lebih murce #kopikenangan ,15,https://www.tiktok.com/@heldidiana/video/7492691930141166855,2025-04-13,7,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,137
74000,3,4,177,0,1583,0,বুকের মাঝে তোর নাম লিখেছি 😎💃🫶 #smrity #foryou #fupシ #fouryourpage #fupシforyou #kopikenangan🙏🙏 #bdtiktokofficial🇧🇩 ,30,https://www.tiktok.com/@smrity.akter490/video/7516073657664408848,2025-06-15,7,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,359
10200,108,12,1457,0,382600,68,Yg udh pernah beli voucher kopken di tiktok pasti ketagihan kyk aku! Hahahaha krn harganya jauh lebih murah🥹🥰 #fypage #fypp #semarang #kopikenangan ,20,https://www.tiktok.com/@faw.zyaa/video/7441342802669161783,2024-11-25,22,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,111
